rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,country_code,country_name,quarter,year
10,spotify:track:6LrArcAWVYhqtl68a7Wt1U,"Fukaj, Vito Bambino",Zabiorę Cię Tam,SBM Label,10,12,7,818736,PL,Poland,Q4,2025
11,spotify:track:36YPFA4lT3K8Xtsmr2HtBH,"Mata, Żabson",PALMA DE MALLORCA,Muzyka Sp. z o.o.,4,6,9,817330,PL,Poland,Q4,2025
12,spotify:track:1CPZ5BxNNd0n0nF4Orb9JS,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",Golden,K-Pop Demon Hunters,7,13,15,803613,PL,Poland,Q4,2025
13,spotify:track:1A2vZKJZovt4828jwLgiB3,Taylor Swift,Elizabeth Taylor,Taylor Swift,13,-1,1,785296,PL,Poland,Q4,2025
14,spotify:track:0RgYjo6BqSxhPXus5e4DDR,"Fagata, Dajczman",POW POW,Fagata,3,8,6,758023,PL,Poland,Q4,2025
15,spotify:track:67osB3wmJVTFzKhWqPb1Hm,Taylor Swift,Opalite,Taylor Swift,15,-1,1,753634,PL,Poland,Q4,2025
16,spotify:track:7Ki2wz0F38lWnwBOLRkyIV,"Mata, Oki",BEZ NIKOGO OBOK,3347,4,9,6,748215,PL,Poland,Q4,2025
17,spotify:track:0gZ6aSidViW10soPaibyFa,"Fukaj, charlie moncler, Hubert.",NIE CHCĘ WRACAĆ,SBM Label,7,10,19,711533,PL,Poland,Q4,2025
18,spotify:track:7qjZnBKE73H4Oxkopwulqe,sombr,back to friends,Warner Records,10,14,30,697099,PL,Poland,Q4,2025
19,spotify:track:05od2qm2MTSKCHxy1GBp5W,sombr,12 to 12,Warner Records,15,15,11,692555,PL,Poland,Q4,2025
20,spotify:track:1IeAQJe21bqjWEeMrlD2zt,"Avi, Pezet, Jan-Rapowanie, Czarny HIFI",Imago,Moya Label,20,-1,1,663438,PL,Poland,Q4,2025
21,spotify:track:4wqzjszg4AWKQoeY7swyci,Eryk Moczko,CERTYFIKAT,DRE$$CODE,18,18,2,659530,PL,Poland,Q4,2025
22,spotify:track:1qGwUUBUYu9akvnqMjbMVn,"BROKIES, Dajczman, DiscoKarol, pirlo444, 1olliee",PUK PUK,DiscoKarol,5,11,9,653781,PL,Poland,Q4,2025
23,spotify:track:7kpnBYCWd5ZODKjfGN4cNR,"Avi, BL Beatz",Kawior,Moya Label,9,20,6,645422,PL,Poland,Q4,2025
24,spotify:track:0opYvODIONdV6edM316xO8,"Kuban, Favst, Zalia",kyoto,dobzi ludzie.,7,16,20,630797,PL,Poland,Q4,2025
25,spotify:track:1lD0oPIfSYid1LhPvgrz10,Taylor Swift,Father Figure,Taylor Swift,25,-1,1,614860,PL,Poland,Q4,2025
26,spotify:track:51cTY5CXYRwZdAyWFzWsxt,"Sobel, francis",CAŁE LATO,Universal Music Polska Sp. z o.o.,2,17,24,611733,PL,Poland,Q4,2025
27,spotify:track:6JPysVgPfEab03Gbm7hjXM,"Tkandz, CXSPER",NOW OR NEVER,Everything's Yours Entertainment,27,27,2,605775,PL,Poland,Q4,2025
28,spotify:track:3FzJDGVjRGNc7KrkabU5N0,Taylor Swift,CANCELLED!,Taylor Swift,28,-1,1,588454,PL,Poland,Q4,2025
29,spotify:track:6xV7Be6XEvkSnighmh2Tzj,"Tyler, The Creator",Sugar On My Tongue,Columbia,19,19,12,584418,PL,Poland,Q4,2025
30,spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ,Alex Warren,Ordinary,Atlantic Records,7,26,32,565495,PL,Poland,Q4,2025
31,spotify:track:3cZajhyr8LmtPfHZ9296tj,"Disco Lines, Tinashe",No Broke Boys,Nice Life/Atlantic,23,25,10,559570,PL,Poland,Q4,2025
32,spotify:track:1U7ZU4sJsMDzHSA7n333BJ,"Sentino, BNP",CASABLANCA,BNP.LABEL,1,21,24,556866,PL,Poland,Q4,2025
33,spotify:track:2yWlGEgEfPot0lv3OAjuG3,"Tate McRae, F1 The Album",Just Keep Watching (From F1® The Movie),Atlantic Records,11,29,19,554350,PL,Poland,Q4,2025
34,spotify:track:5H1sKFMzDeMtXwND3V6hRY,BLACKPINK,JUMP,YG Entertainment,13,22,13,540736,PL,Poland,Q4,2025
35,spotify:track:1jFjbuYdJ7U1RVzZ8GLnSx,"Otsochodzi, lohleq, @atutowy",NAWETT JAK,2020,35,-1,1,539048,PL,Poland,Q4,2025
36,spotify:track:0tkKJZLaTBN4q2xvxcVTlY,"Avi, Kaz Bałagane, clearmind, FANTØM",Monarcha,Moya Label,36,39,2,530611,PL,Poland,Q4,2025
37,spotify:track:2QRaWwxAQ5C38Zu4udkum0,"Mata, Kizo, Blacha 2115",O PÓŁNOCY,Muzyka Sp. z o.o.,3,28,9,514270,PL,Poland,Q4,2025
38,spotify:track:6ZSxG2QvGmwXbTfn7iDq7a,Taylor Swift,Actually Romantic,Taylor Swift,38,-1,1,509626,PL,Poland,Q4,2025
39,spotify:track:2NDY6DWsQCQFuccgid7rvE,Malik Montana,Belly Dance,WM Poland/WMI,19,41,11,508102,PL,Poland,Q4,2025
40,spotify:track:7eBnyfgpicRCTgGvlwJoMS,"Ekipa, MODELKI, Qry, WERSOW, Mortal, Vłodarski, Świeży",Santa Cruz,Ekipa,1,42,18,507911,PL,Poland,Q4,2025
41,spotify:track:08gvD5pFucRIkh16bN5qRA,"MODELKI, Vłodarski",Miss Dior,Universal Music Polska Sp. z o.o.,4,30,27,506279,PL,Poland,Q4,2025
42,spotify:track:5si1RXwDD1kTwsbH95IUU9,Młody West,100 Tysięcy,Mlody West,42,43,2,506068,PL,Poland,Q4,2025
43,spotify:track:6iC3L3YmAkGucvJbXKDanA,Taylor Swift,Eldest Daughter,Taylor Swift,43,-1,1,505540,PL,Poland,Q4,2025
44,spotify:track:02jrWOuqIbNXF77OGE9iQs,"ZACZAROWANY BURDEL, Kuki",ALIMENCIARZ,ZACZAROWANY BURDEL,22,24,4,504423,PL,Poland,Q4,2025
45,spotify:track:1ZIscVoYHftgA5STle5cPo,"Kaz Bałagane, Oskar83",Multisport,NARKOPOP LABEL,1,35,64,501452,PL,Poland,Q4,2025
46,spotify:track:5orCpZpRAFglX3rtvw9kel,"MIÜ, Koder, 6YNTHMANE",miü miü,MIÜ,2,23,11,500912,PL,Poland,Q4,2025
47,spotify:track:0129EujhGkwtwTFADGem5P,Taylor Swift,Wood,Taylor Swift,47,-1,1,494939,PL,Poland,Q4,2025
48,spotify:track:7gPbVDk8Es7AVHTLUFq6CU,PRO8L3M,Ground Zero,RHW Records,1,63,236,494620,PL,Poland,Q4,2025
49,spotify:track:1UlkpIKiVchDMB03AN6LmT,Swedish House Mafia,Wait So Long (Why Do I Have To),SUPERHUMAN MUSIC,27,31,11,494143,PL,Poland,Q4,2025
50,spotify:track:243KxZULAjWO3KREpVHgOH,"Taylor Swift, Sabrina Carpenter",The Life of a Showgirl (feat. Sabrina Carpenter),Taylor Swift,50,-1,1,489988,PL,Poland,Q4,2025
1,spotify:track:40yRQySDfSc5I6SoZzRLxZ,Bolaget,Längesen,WM Sweden,1,1,3,821524,SE,Sweden,Q1,2025
2,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",2,2,12,754664,SE,Sweden,Q1,2025
3,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,3,3,12,718577,SE,Sweden,Q1,2025
4,spotify:track:0j2JcSeuF8ElJTrC8g6493,"Humlan Djojj, Josefine Götestam",Djurens vaggvisa,Filtr Kids,4,4,172,682786,SE,Sweden,Q1,2025
5,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,5,6,21,628723,SE,Sweden,Q1,2025
6,spotify:track:3GygspQIcYy5OnRiw245Qh,Babblarna,Babblarnas vaggvisa,Universal Music AB Distributed Labels,5,9,315,542174,SE,Sweden,Q1,2025
7,spotify:track:6FaMpOVyLVhyf6Fb8QMrhO,Gaboro,HEAVEN & HELL,Gaboro,5,5,4,537869,SE,Sweden,Q1,2025
8,spotify:track:5GdAGqF9ZI4gADtpVAxqe7,"Molly Sandén, Victor Leksell",Lost and found,Milkshake,1,7,16,509763,SE,Sweden,Q1,2025
9,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,5,11,34,475750,SE,Sweden,Q1,2025
10,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,10,16,5,453032,SE,Sweden,Q1,2025
11,spotify:track:1nPjwnKrO6imcSiaXNu8CX,Yasin,Cecilia Lind,GG,1,14,13,438976,SE,Sweden,Q1,2025
12,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,1,10,39,414977,SE,Sweden,Q1,2025
13,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,5,18,19,405548,SE,Sweden,Q1,2025
14,spotify:track:6KOzO2mUwSwe8a9GiJAn7X,Bolaget,Kan Inte Gå,WM Sweden,1,8,158,401864,SE,Sweden,Q1,2025
15,spotify:track:3nHuKdFJZm78CoeBnDcFKe,Teddy Swims,Bad Dreams,Warner Records,10,19,17,401160,SE,Sweden,Q1,2025
16,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,16,17,67,380197,SE,Sweden,Q1,2025
17,spotify:track:4o5Ob60pz8QHcFKcr4MWyf,Bolaget,Ikväll Igen,WM Sweden,1,12,92,375187,SE,Sweden,Q1,2025
18,spotify:track:401N7rbd6MSziVSDVTaQr7,"Humlan Djojj, Josefine Götestam",Somna,Filtr Kids,18,22,124,372040,SE,Sweden,Q1,2025
19,spotify:track:5jlAu4lHHVzheutRcbDklk,"Humlan Djojj, Josefine Götestam",Stjärnorna,Filtr Kids,19,28,128,351162,SE,Sweden,Q1,2025
20,spotify:track:3PzfAzqI03wcX8OikTdrH2,Soppgirobygget,Viva La Vida,Soppgiro inc. In Collaboration With Liso Records,2,13,32,346126,SE,Sweden,Q1,2025
21,spotify:track:0ZW2C4Yd8HvGXM6jrLmChx,"Y4ska, Dizzy",CALMA,TopGuyz AB under exclusive license to Amuseio AB,4,31,34,321445,SE,Sweden,Q1,2025
22,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,4,15,39,316911,SE,Sweden,Q1,2025
23,spotify:track:4dWjrsyd2eUK04Iho6SW0M,"ADAAM, Sweyway",FIESTA,Universal Music AB,23,-1,1,304513,SE,Sweden,Q1,2025
24,spotify:track:1KZG1H1OCugGqIRmk1wF9m,"Sam Barber, Avery Anna",Indigo (feat. Avery Anna),Lockeland Springs/Atlantic,24,49,5,302439,SE,Sweden,Q1,2025
25,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Pophouse Entertainment Group,2,81,332,301711,SE,Sweden,Q1,2025
26,spotify:track:0Pii5EXqXhPOTcX86zDxaW,"Asme, Shiro",Ole Dole Doff,BL/CRN,2,32,13,299993,SE,Sweden,Q1,2025
27,spotify:track:7qLwjBWh3M2JLFlEokIjUP,"Humlan Djojj, Josefine Götestam",Nu säger vi godnatt,Filtr Kids,27,35,74,295501,SE,Sweden,Q1,2025
28,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,17,38,15,295346,SE,Sweden,Q1,2025
29,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records / Republic Records,3,26,35,285040,SE,Sweden,Q1,2025
30,spotify:track:2YYsb4d39JKLpQgTMpXOQ0,Miriam Bryant,Regnblöta skor,WM Sweden,1,23,22,280598,SE,Sweden,Q1,2025
31,spotify:track:29YN98sTVSpfYMpPzFXaGU,Bolaget,Välkommen ner,WM Sweden,3,25,40,277603,SE,Sweden,Q1,2025
32,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",3,21,51,267334,SE,Sweden,Q1,2025
33,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,25,30,36,265935,SE,Sweden,Q1,2025
34,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Lord Huron,24,48,103,261401,SE,Sweden,Q1,2025
35,spotify:track:5MxHurfskrN1RvkKez2ofd,"Humlan Djojj, Josefine Götestam",Godnattvisan,Filtr Kids,35,51,69,255381,SE,Sweden,Q1,2025
36,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,9,39,20,252586,SE,Sweden,Q1,2025
37,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Columbia,5,44,40,249992,SE,Sweden,Q1,2025
38,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,"Avicii, Sandro Cavazza",Without You (feat. Sandro Cavazza),Pophouse Entertainment Group,1,182,226,245492,SE,Sweden,Q1,2025
39,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,6,36,34,242628,SE,Sweden,Q1,2025
40,spotify:track:7HuBqX0G5mJTd8TEiPZ40K,"Y4ska, Jireel, ROMANOS",DNA,Y4ska,2,27,15,241600,SE,Sweden,Q1,2025
41,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,41,54,38,239967,SE,Sweden,Q1,2025
42,spotify:track:2UX821OXiIYGp67PdMqmoe,Sarettii,I Might,Universal Music AB,1,56,19,239782,SE,Sweden,Q1,2025
43,spotify:track:5B03nSG8pLE48jh7kmasuL,Avicii,Levels - Radio Edit,Universal Music AB,3,148,49,233307,SE,Sweden,Q1,2025
44,spotify:track:4TnoZMlHYaYVCVB8BXMVj9,Miss Li,På Måndag,Pistol Packin' Music,27,45,12,226207,SE,Sweden,Q1,2025
45,spotify:track:4lQfnSLKKSKlep9ASNoTbo,Vintergatan,Babblarnas vaggvisa,Filtr,45,62,113,226199,SE,Sweden,Q1,2025
46,spotify:track:5IZGN81VVgBv1lPrjXzOD6,"Miriam Bryant, Victor Leksell",tystnar i luren,WM Sweden,1,70,136,225966,SE,Sweden,Q1,2025
47,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,11,71,111,225768,SE,Sweden,Q1,2025
48,spotify:track:3CTgRPxyTh2w7wBjVFH88e,"Purple Disco Machine, Benjamin Ingrosso, Nile Rodgers, Shenseea",Honey Boy (feat. Nile Rodgers & Shenseea),Columbia Local,2,24,35,223036,SE,Sweden,Q1,2025
49,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,31,75,31,222420,SE,Sweden,Q1,2025
50,spotify:track:5RKQ5NdjSh2QzD4MaunT91,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,42,42,273,222005,SE,Sweden,Q1,2025
1,spotify:track:2gThkoApt6B7ajBWZRLAVv,KAJ,Bara Bada Bastu,WM Sweden,1,1,7,1432169,SE,Sweden,Q2,2025
2,spotify:track:3QR9CKSgMGMq27gnSl5pft,Hov1,Räddare i nöden,Universal Music AB,2,2,2,997689,SE,Sweden,Q2,2025
3,spotify:track:2CMLgiwaTlemYqc7llxO6i,Dolly Style,Yihaa,Universal Music AB,2,3,8,697942,SE,Sweden,Q2,2025
4,spotify:track:1Vvsi25b3d1FzEnbaCoYLm,Victor Leksell,Hur många mil,Sony Music Sweden,4,-1,1,675663,SE,Sweden,Q2,2025
5,spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ,Alex Warren,Ordinary,Atlantic Records,4,6,9,671585,SE,Sweden,Q2,2025
6,spotify:track:0IstZK4ERxONEDvE5wxwHS,Søte & Rare,Bender,Søte og Rare´ Records,4,4,6,668752,SE,Sweden,Q2,2025
7,spotify:track:0j2JcSeuF8ElJTrC8g6493,"Humlan Djojj, Josefine Götestam",Djurens vaggvisa,Filtr Kids,3,5,185,664558,SE,Sweden,Q2,2025
8,spotify:track:5ITV0zqzjOYfFWpW0xBmRa,"WizTheMc, bees & honey",Show Me Love,Bamboo Artists,8,14,6,578147,SE,Sweden,Q2,2025
9,spotify:track:0GRc3eGTg8HBdWLRGYgqIc,Ed Sheeran,Azizam,Gingerbread Man Records / Atlantic Records UK,9,-1,1,540858,SE,Sweden,Q2,2025
10,spotify:track:7aLXAoR6RB5qQmBRvKE2kO,Klara Hammarström,On and On and On,Universal Music AB,1,7,9,485024,SE,Sweden,Q2,2025
11,spotify:track:42JjxAcdxkqNOkx1HpPizt,Bolaget,Alla Ska Dö,WM Sweden,8,8,4,483202,SE,Sweden,Q2,2025
12,spotify:track:3GygspQIcYy5OnRiw245Qh,Babblarna,Babblarnas vaggvisa,Universal Music AB Distributed Labels,5,11,328,472966,SE,Sweden,Q2,2025
13,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,1,9,25,471675,SE,Sweden,Q2,2025
14,spotify:track:7so0lgd0zP2Sbgs2d7a1SZ,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope Records,2,16,34,419434,SE,Sweden,Q2,2025
15,spotify:track:0ktvJdYHDM30akporoNJkM,"Petter, ADAAM",Thug (feat. ADAAM),BABA Recordings,15,-1,1,390056,SE,Sweden,Q2,2025
16,spotify:track:3kzhtJH4jrnKQmuE8ai8ob,Meira Omar,Hush Hush,Emperial AB,3,15,10,389896,SE,Sweden,Q2,2025
17,spotify:track:3jGTLWpILJexFMVibAjij9,Victor Leksell,Skriker mitt namn,Sony Music Sweden,2,34,12,380363,SE,Sweden,Q2,2025
18,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,5,23,47,379569,SE,Sweden,Q2,2025
19,spotify:track:3BntzKsnLf2pc0dsvE3Zav,Teddy Swims,Bad Dreams,Warner Records,10,24,30,367055,SE,Sweden,Q2,2025
20,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,4,41,52,363025,SE,Sweden,Q2,2025
21,spotify:track:1xYhFfJInHS8hsGfrJW4lI,Måns Zelmerlöw,Revolution,WM Sweden,3,13,7,359185,SE,Sweden,Q2,2025
22,spotify:track:0UvVr7by4E5QEndoWl1Joo,SCARLET,Sweet N’ Psycho,Universal Music AB,4,12,6,356159,SE,Sweden,Q2,2025
23,spotify:track:50tyzSlh6cGO2WIMilA6Y3,Simon Superti,Bullerbyn är död,Sony Music Sweden,1,20,10,355091,SE,Sweden,Q2,2025
24,spotify:track:401N7rbd6MSziVSDVTaQr7,"Humlan Djojj, Josefine Götestam",Somna,Filtr Kids,18,29,137,353555,SE,Sweden,Q2,2025
25,spotify:track:5Qy0doMqmgxa2D1pGZr0Io,Søte & Rare,Hvitt Gull (Kilroy),Søte og Rare´ Records,25,27,10,345939,SE,Sweden,Q2,2025
26,spotify:track:40yRQySDfSc5I6SoZzRLxZ,Bolaget,Längesen,WM Sweden,1,18,16,345738,SE,Sweden,Q2,2025
27,spotify:track:6KOzO2mUwSwe8a9GiJAn7X,Bolaget,Kan Inte Gå,WM Sweden,1,17,171,344672,SE,Sweden,Q2,2025
28,spotify:track:5jlAu4lHHVzheutRcbDklk,"Humlan Djojj, Josefine Götestam",Stjärnorna,Filtr Kids,19,35,141,343427,SE,Sweden,Q2,2025
29,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",2,28,25,337273,SE,Sweden,Q2,2025
30,spotify:track:3LPLRNr58Z9Pn0clnEtkXb,Doechii,Anxiety,Top Dawg Entertainment/Capitol Records,12,21,5,334365,SE,Sweden,Q2,2025
31,spotify:track:1oFoY6INRnHIpHY6ssPxBm,Veronica Maggio,Trädgården en fredag,Universal Music AB,31,39,104,328057,SE,Sweden,Q2,2025
32,spotify:track:5GdAGqF9ZI4gADtpVAxqe7,"Molly Sandén, Victor Leksell",Lost and found,Milkshake,1,32,29,325797,SE,Sweden,Q2,2025
33,spotify:track:1U49LNwMAgAwlLMQxeqWL6,"Hov1, Seinabo Sey",Försent,Universal Music AB,3,36,37,323944,SE,Sweden,Q2,2025
34,spotify:track:0W6ol1CE3oQSkI35ZcsDb6,Veronica Maggio,I min bil,Universal Music AB,17,26,6,323769,SE,Sweden,Q2,2025
35,spotify:track:3zqr8gsLOdlRehxOD3pZpe,Saga Ludvigsson,Hate You So Much,Universal Music AB,7,19,6,322126,SE,Sweden,Q2,2025
36,spotify:track:1aEU7mcRDTYBB4ASpqbjYE,Hov1,Hon dansar vidare i livet,Universal Music AB,1,38,308,321376,SE,Sweden,Q2,2025
37,spotify:track:2LHNTC9QZxsL3nWpt8iaSR,Lady Gaga,Abracadabra,Interscope Records,10,37,10,316263,SE,Sweden,Q2,2025
38,spotify:track:2fmFzhUmp5uMDbynpXWRpQ,Sebastian Lara,KNOCKED DOWN,Strawtown,30,30,5,316156,SE,Sweden,Q2,2025
39,spotify:track:6CshHyQHSzQhwaadpBQhH1,Greczula,Believe me,WM Sweden,5,22,8,314497,SE,Sweden,Q2,2025
40,spotify:track:3PzfAzqI03wcX8OikTdrH2,Soppgirobygget,Viva La Vida,Soppgiro inc. In Collaboration With Liso Records,2,31,45,308648,SE,Sweden,Q2,2025
41,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,9,59,33,305868,SE,Sweden,Q2,2025
42,spotify:track:4o5Ob60pz8QHcFKcr4MWyf,Bolaget,Ikväll Igen,WM Sweden,1,45,105,304098,SE,Sweden,Q2,2025
43,spotify:track:7MzmBmyI9KkyQJaPNLdtUi,Veronica Maggio,17 år,Universal Music AB,21,46,147,303585,SE,Sweden,Q2,2025
44,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,10,40,18,296483,SE,Sweden,Q2,2025
45,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,1,42,52,293094,SE,Sweden,Q2,2025
46,spotify:track:4AajxCEwGEsmHmT4H1TwjY,sombr,undressed,Warner Records,46,56,3,290605,SE,Sweden,Q2,2025
47,spotify:track:7qLwjBWh3M2JLFlEokIjUP,"Humlan Djojj, Josefine Götestam",Nu säger vi godnatt,Filtr Kids,27,47,87,284584,SE,Sweden,Q2,2025
48,spotify:track:2T5UDvBzecsQkTMVbOvRLS,kent,Pärlor,RCA Records Label,3,10,39,279257,SE,Sweden,Q2,2025
49,spotify:track:5MEuFY2DxrozPEgGpR8Fji,Veronica Maggio,Välkommen in,Universal Music AB,17,49,173,274689,SE,Sweden,Q2,2025
50,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,16,44,80,272264,SE,Sweden,Q2,2025
1,spotify:track:01RdEXps15f3VmQMV6OuTM,"Tjuvjakt, Fanny Avonne",Tusen spänn,Roxy Recordings,1,1,9,976082,SE,Sweden,Q3,2025
2,spotify:track:57AHVmaxTYWoBBB5CFr9Ts,Lovet,Sommarkatt,Coda,2,2,6,801701,SE,Sweden,Q3,2025
3,spotify:track:3vw4a2mNKELC7p1LRBR3Xf,Ida-Lova,Svagare än jag,Playground Music,1,3,13,785527,SE,Sweden,Q3,2025
4,spotify:track:6eIzQCYExfnNeM7KOlE3lE,KAJ,Bara Bada Bastu,WM Sweden,1,7,20,697725,SE,Sweden,Q3,2025
5,spotify:track:0j2JcSeuF8ElJTrC8g6493,"Humlan Djojj, Josefine Götestam",Djurens vaggvisa,Filtr Kids,2,6,198,691309,SE,Sweden,Q3,2025
6,spotify:track:63FjDlco0BQXJuPZeQ70CZ,"De Vet Du, Victor Leksell",Ta Mig Aldrig Härifrån,One Brain,5,5,4,666652,SE,Sweden,Q3,2025
7,spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ,Alex Warren,Ordinary,Atlantic Records,3,8,22,660436,SE,Sweden,Q3,2025
8,spotify:track:37UCSVSqiPGdR1DijOFyYY,Zara Larsson,Midnight Sun,Sommer House/Epic,8,21,4,529442,SE,Sweden,Q3,2025
9,spotify:track:0GRc3eGTg8HBdWLRGYgqIc,Ed Sheeran,Azizam,Gingerbread Man Records / Atlantic Records UK,8,12,14,524688,SE,Sweden,Q3,2025
10,spotify:track:3tgDP0BTRP10i4HkLlAER3,Niklas Strömstedt,Om,WM Sweden,5,9,11,517685,SE,Sweden,Q3,2025
11,spotify:track:00oneQN4fZEl3tbhiNMExE,Darin,Mimosa,Universal Music AB,11,13,9,514313,SE,Sweden,Q3,2025
12,spotify:track:4zpNfuWJA3K4d9TS4qnOIB,Tommy Cash,Espresso Macchiato,TOMMY CASH,3,10,9,495042,SE,Sweden,Q3,2025
13,spotify:track:3kbNesyQPnUreP6bD7aADS,Victor Leksell,Lys på mig,Sony Music Sweden,8,11,6,490770,SE,Sweden,Q3,2025
14,spotify:track:2BtcfopAsabwKFovwFyvFk,Soppgirobygget,BASSIANI,WM Norway,4,16,13,465071,SE,Sweden,Q3,2025
15,spotify:track:3GygspQIcYy5OnRiw245Qh,Babblarna,Babblarnas vaggvisa,Universal Music AB Distributed Labels,5,14,341,464328,SE,Sweden,Q3,2025
16,spotify:track:0FTmksd2dxiE5e3rWyJXs6,sombr,back to friends,Warner Records,16,20,16,430766,SE,Sweden,Q3,2025
17,spotify:track:0IstZK4ERxONEDvE5wxwHS,Søte & Rare,Bender,Søte og Rare´ Records,4,19,19,430512,SE,Sweden,Q3,2025
18,spotify:track:7Ma4xWMBilJP90yLC5H3ZY,Lia Lindstén,Mitt hjärta av guld,Sony Music Sweden,15,15,5,413181,SE,Sweden,Q3,2025
19,spotify:track:5MEuFY2DxrozPEgGpR8Fji,Veronica Maggio,Välkommen in,Universal Music AB,5,17,186,407744,SE,Sweden,Q3,2025
20,spotify:track:1Vo4peT3VmtdLVtw1s65Cm,Norlie & KKV,Ingen annan rör mig som du,WM Sweden,20,23,128,393269,SE,Sweden,Q3,2025
21,spotify:track:48zbg3rmtLckXVdKracwzq,"ADAAM, Greekazo, ROMANOS",Håller Mig Själv,Universal Music AB,1,18,11,386434,SE,Sweden,Q3,2025
22,spotify:track:401N7rbd6MSziVSDVTaQr7,"Humlan Djojj, Josefine Götestam",Somna,Filtr Kids,18,26,150,368036,SE,Sweden,Q3,2025
23,spotify:track:4AajxCEwGEsmHmT4H1TwjY,sombr,undressed,Warner Records,12,27,16,361153,SE,Sweden,Q3,2025
24,spotify:track:1CPZ5BxNNd0n0nF4Orb9JS,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",Golden,K-Pop Demon Hunters,24,82,2,361104,SE,Sweden,Q3,2025
25,spotify:track:0ObXx8JTavVADLWIwlHKBX,Jireel,Baby Kom,MOTY Records,4,4,3,357941,SE,Sweden,Q3,2025
26,spotify:track:4WFgvKVfEhb3IUAFGrutTR,Ravyn Lenae,Love Me Not,Atlantic Records,25,30,18,356315,SE,Sweden,Q3,2025
27,spotify:track:5jlAu4lHHVzheutRcbDklk,"Humlan Djojj, Josefine Götestam",Stjärnorna,Filtr Kids,19,28,154,354286,SE,Sweden,Q3,2025
